RPM, TIME
5007.6, 0.16300034523010254
5003.0, 0.3230569362640381
5003.5, 0.47500133514404297
4985.5, 0.639033317565918
4887.4, 0.8031916618347168
4684.3, 0.9594600200653076
4555.0, 1.1235923767089844
4450.9, 1.2835884094238281
4360.4, 1.4355900287628174
4272.3, 1.595590353012085
4191.4, 1.7595813274383545
4105.6, 1.9227440357208252
3934.1, 2.0837442874908447
3870.3, 2.242820978164673
3807.5, 2.3948168754577637
3746.8, 2.5548369884490967
3687.1, 2.718858242034912
3624.6, 2.8828728199005127
3572.6, 3.0428528785705566
3521.0, 3.2028255462646484
3404.4, 3.3548285961151123
3305.1, 3.5188162326812744
3306.7, 3.68282151222229
3265.6, 3.842834711074829
3218.5, 4.002828359603882
3171.7, 4.154824495315552
3125.3, 4.318856716156006
3078.8, 4.478827238082886
3035.1, 4.642816781997681
2994.8, 4.7948198318481445
2954.6, 4.962821006774902
2914.7, 5.114818334579468
2834.6, 5.274820327758789
2794.8, 5.434879779815674
2755.4, 5.6068267822265625
2715.9, 5.758831739425659
2676.4, 5.918842554092407
2636.8, 6.0788185596466064
2598.1, 6.2428319454193115
2559.9, 6.402817249298096
2509.9, 6.5548176765441895
2401.4, 6.718846559524536
2483.6, 6.879209995269775
2415.9, 7.039248943328857
2311.1, 7.199324131011963
2347.2, 7.3632447719573975
2315.2, 7.5432374477386475
2283.3, 7.683237314224243
2251.3, 7.844236373901367
2219.5, 8.007235765457153
2187.5, 8.167320966720581
2197.5, 8.327279090881348
2105.5, 8.479264259338379
2123.8, 8.6392343044281
2092.1, 8.803236722946167
2060.6, 8.963279485702515
2028.9, 9.127301216125488
1997.1, 9.279555797576904
1964.9, 9.443567514419556
1932.3, 9.607558488845825
1899.2, 9.771558284759521
1899.2, 9.919556379318237
1865.7, 10.0835542678833
1831.8, 10.247553825378418
1800.5, 10.40755820274353
1771.7, 10.558555603027344
1742.3, 10.7235586643219
1712.6, 10.879556894302368
1682.5, 11.043556451797485
1652.1, 11.207555532455444
1602.1, 11.363556623458862
1621.4, 11.519558906555176
1590.5, 11.687645435333252
1559.2, 11.846642255783081
1527.8, 12.003645181655884
1496.0, 12.167642593383789
1496.0, 12.323643922805786
1463.9, 12.487648725509644
1431.1, 12.642648220062256
1398.1, 12.807646989822388
1398.1, 12.959644556045532
1364.5, 13.11964464187622
1290.1, 13.442644119262695
1294.8, 13.607646465301514
1258.9, 13.76364779472351
1222.7, 14.087644815444946
1189.8, 14.243645191192627
1160.3, 14.403644561767578
1129.9, 14.567647457122803
1129.9, 14.719646215438843
1067.8, 15.047643661499023
1007.8, 15.207645177841187
1036.0, 15.358648300170898
1003.7, 15.523646354675293
1003.7, 15.687644243240356
970.95, 15.843644618988037
937.62, 16.0076425075531
937.62, 16.166649341583252
903.51, 16.323643922805786
868.51, 16.48764443397522
868.55, 16.639644145965576
832.84, 16.8106472492218
832.84, 16.96764373779297
796.33, 17.123647928237915
796.33, 17.287644147872925
759.11, 17.44664192199707
759.11, 17.607645511627197
720.8, 17.762648582458496
720.8, 17.92664098739624
681.45, 18.090652465820312
681.45, 18.242648363113403
681.45, 18.406644344329834
640.81, 18.567643880844116
640.81, 18.730640411376953
604.47, 18.88764524459839
570.47, 19.046643018722534
572.35, 19.198650360107422
572.35, 19.362643241882324
539.39, 19.526641130447388
539.39, 19.678645849227905
505.27, 19.84364342689514
505.27, 20.003644466400146
470.35, 20.167647123336792
470.35, 20.31964373588562
470.35, 20.48364782333374
434.11, 20.64765429496765
434.11, 20.806643962860107
390.11, 20.967647314071655
396.56, 21.11864423751831
396.56, 21.282670974731445
396.56, 21.438657522201538
357.24, 21.603644609451294
357.24, 21.767645120620728
357.24, 21.919652700424194
316.28, 22.078643321990967
316.28, 22.242641925811768
316.28, 22.40664577484131
316.28, 22.559645414352417
272.8, 22.723641633987427
272.8, 22.88764476776123
272.8, 23.03864288330078
272.8, 23.203654527664185
272.8, 23.362654447555542
226.49, 23.527644395828247
226.49, 23.68764352798462
226.49, 23.839644193649292
226.49, 24.003644704818726
226.49, 24.16764998435974
226.49, 24.319682836532593
